date,industry_class,volatility,VIX
2015-12-09,"Agriculture, Forestry and Fishing",27.809149288243916,19.61
2015-12-09,Mining,42.006650069567506,19.61
2015-12-09,Construction,29.755139139385808,19.61
2015-12-09,Manufacturing,24.774665402776005,19.61
2015-12-09,Transportation and other Utilities,27.25723758779856,19.61
2015-12-09,Wholesale Trade,26.470904833852703,19.61
2015-12-09,Retail Trade,24.795157965418163,19.61
2015-12-09,"Finance, Insurance and Real Estate",20.114930549902734,19.61
2015-12-09,Services,24.771686492908778,19.61
2015-12-09,Public Administration,37.42667647142646,19.61
2015-12-10,"Agriculture, Forestry and Fishing",26.282003739473545,19.34
2015-12-10,Mining,41.54851370938867,19.34
2015-12-10,Construction,28.613408663728055,19.34
2015-12-10,Manufacturing,23.408541334220455,19.34
2015-12-10,Transportation and other Utilities,26.67415606049119,19.34
2015-12-10,Wholesale Trade,25.417856453392176,19.34
2015-12-10,Retail Trade,23.933455658570196,19.34
2015-12-10,"Finance, Insurance and Real Estate",19.00108019667866,19.34
2015-12-10,Services,23.51558718962224,19.34
2015-12-10,Public Administration,36.64051183899451,19.34
2015-12-11,"Agriculture, Forestry and Fishing",25.64056248932669,24.39
2015-12-11,Mining,43.035060542946525,24.39
2015-12-11,Construction,29.280873591789767,24.39
2015-12-11,Manufacturing,24.11090152724829,24.39
2015-12-11,Transportation and other Utilities,27.55466507928569,24.39
2015-12-11,Wholesale Trade,25.768770689556366,24.39
2015-12-11,Retail Trade,24.93128401837254,24.39
2015-12-11,"Finance, Insurance and Real Estate",20.195925551553792,24.39
2015-12-11,Services,25.285408826200367,24.39
2015-12-11,Public Administration,37.45793544712602,24.39
2015-12-14,"Agriculture, Forestry and Fishing",26.022781797031183,22.73
2015-12-14,Mining,43.897910205515366,22.73
2015-12-14,Construction,29.445249528619406,22.73
2015-12-14,Manufacturing,24.07064469835743,22.73
2015-12-14,Transportation and other Utilities,27.67053829358573,22.73
2015-12-14,Wholesale Trade,25.19354103730958,22.73
2015-12-14,Retail Trade,23.913064705941693,22.73
2015-12-14,"Finance, Insurance and Real Estate",20.334272198373426,22.73
2015-12-14,Services,25.427684345807684,22.73
2015-12-14,Public Administration,37.69739205443238,22.73
2015-12-15,"Agriculture, Forestry and Fishing",26.83197131598939,20.95
2015-12-15,Mining,45.27969796932206,20.95
2015-12-15,Construction,31.107996751791376,20.95
2015-12-15,Manufacturing,25.038346788189543,20.95
2015-12-15,Transportation and other Utilities,28.59229290596913,20.95
2015-12-15,Wholesale Trade,25.873915668058384,20.95
2015-12-15,Retail Trade,24.44522254452426,20.95
2015-12-15,"Finance, Insurance and Real Estate",22.184493100309346,20.95
2015-12-15,Services,25.93936766685969,20.95
2015-12-15,Public Administration,38.576303867438334,20.95
2015-12-16,"Agriculture, Forestry and Fishing",27.200444381865363,17.86
2015-12-16,Mining,43.81373876570584,17.86
2015-12-16,Construction,32.30436733423563,17.86
2015-12-16,Manufacturing,25.87568280006428,17.86
2015-12-16,Transportation and other Utilities,30.43672934611353,17.86
2015-12-16,Wholesale Trade,26.184092477426894,17.86
2015-12-16,Retail Trade,24.983901111428295,17.86
2015-12-16,"Finance, Insurance and Real Estate",23.262009471799107,17.86
2015-12-16,Services,27.110200106509215,17.86
2015-12-16,Public Administration,40.118695895719135,17.86
2015-12-17,"Agriculture, Forestry and Fishing",27.320913169298144,18.94
2015-12-17,Mining,45.722588572310734,18.94
2015-12-17,Construction,33.2379232789425,18.94
2015-12-17,Manufacturing,26.37562688189797,18.94
2015-12-17,Transportation and other Utilities,31.110281883050874,18.94
2015-12-17,Wholesale Trade,26.276265373806936,18.94
2015-12-17,Retail Trade,26.12738739313085,18.94
2015-12-17,"Finance, Insurance and Real Estate",23.876749793165384,18.94
2015-12-17,Services,27.880127689118783,18.94
2015-12-17,Public Administration,40.58423940631527,18.94
2015-12-18,"Agriculture, Forestry and Fishing",27.826654949738106,20.7
2015-12-18,Mining,46.73860655036314,20.7
2015-12-18,Construction,34.00707248216214,20.7
2015-12-18,Manufacturing,27.36663963267729,20.7
2015-12-18,Transportation and other Utilities,31.971456347104205,20.7
2015-12-18,Wholesale Trade,26.992616131521295,20.7
2015-12-18,Retail Trade,26.71331238937003,20.7
2015-12-18,"Finance, Insurance and Real Estate",25.002217544459963,20.7
2015-12-18,Services,28.976847386344264,20.7
2015-12-18,Public Administration,41.23619193130613,20.7
2015-12-21,"Agriculture, Forestry and Fishing",28.477245512055323,18.7
2015-12-21,Mining,46.8053936862647,18.7
2015-12-21,Construction,34.89869724735592,18.7
2015-12-21,Manufacturing,27.410540258781943,18.7
2015-12-21,Transportation and other Utilities,32.47061883932594,18.7
2015-12-21,Wholesale Trade,27.80988790134151,18.7
2015-12-21,Retail Trade,26.84157862528132,18.7
2015-12-21,"Finance, Insurance and Real Estate",25.33192942644733,18.7
2015-12-21,Services,28.935615255471852,18.7
2015-12-21,Public Administration,41.55568467194317,18.7
2015-12-22,"Agriculture, Forestry and Fishing",27.53620194114672,16.6
2015-12-22,Mining,47.70961957256135,16.6
2015-12-22,Construction,34.445405528046834,16.6
2015-12-22,Manufacturing,27.37101805416667,16.6
2015-12-22,Transportation and other Utilities,32.86015763576051,16.6
2015-12-22,Wholesale Trade,28.768198777285694,16.6
2015-12-22,Retail Trade,27.478358943019114,16.6
2015-12-22,"Finance, Insurance and Real Estate",25.084119474334965,16.6
2015-12-22,Services,27.98202406289563,16.6
2015-12-22,Public Administration,41.28472117955601,16.6
2015-12-23,"Agriculture, Forestry and Fishing",27.781024112455327,15.57
2015-12-23,Mining,55.12299323731567,15.57
2015-12-23,Construction,35.16875674425339,15.57
2015-12-23,Manufacturing,27.9019234519547,15.57
2015-12-23,Transportation and other Utilities,33.488671263251085,15.57
2015-12-23,Wholesale Trade,31.62463076013391,15.57
2015-12-23,Retail Trade,27.867939002763926,15.57
2015-12-23,"Finance, Insurance and Real Estate",25.50488285127519,15.57
2015-12-23,Services,28.293653926907844,15.57
2015-12-23,Public Administration,41.80474880519483,15.57
2015-12-24,"Agriculture, Forestry and Fishing",26.17860840652832,15.74
2015-12-24,Mining,54.47584531249545,15.74
2015-12-24,Construction,34.70702430295738,15.74
2015-12-24,Manufacturing,26.834831261784803,15.74
2015-12-24,Transportation and other Utilities,32.56379009347672,15.74
2015-12-24,Wholesale Trade,30.905083715184357,15.74
2015-12-24,Retail Trade,26.733814561715846,15.74
2015-12-24,"Finance, Insurance and Real Estate",24.60324189628282,15.74
2015-12-24,Services,27.069598278263186,15.74
2015-12-24,Public Administration,39.53211334633501,15.74
2015-12-28,"Agriculture, Forestry and Fishing",26.062306071042713,16.91
2015-12-28,Mining,54.07211778257222,16.91
2015-12-28,Construction,32.88285729417316,16.91
2015-12-28,Manufacturing,25.103056766255964,16.91
2015-12-28,Transportation and other Utilities,30.86272225570278,16.91
2015-12-28,Wholesale Trade,30.11216453533292,16.91
2015-12-28,Retail Trade,24.591783952275698,16.91
2015-12-28,"Finance, Insurance and Real Estate",22.89153310724443,16.91
2015-12-28,Services,25.65640083555191,16.91
2015-12-28,Public Administration,41.3565853587171,16.91
2015-12-29,"Agriculture, Forestry and Fishing",25.276345435443627,16.08
2015-12-29,Mining,50.674570942942694,16.08
2015-12-29,Construction,32.36002942390743,16.08
2015-12-29,Manufacturing,24.79149592572254,16.08
2015-12-29,Transportation and other Utilities,29.7266318173112,16.08
2015-12-29,Wholesale Trade,28.936690094088117,16.08
2015-12-29,Retail Trade,24.418295823448272,16.08
2015-12-29,"Finance, Insurance and Real Estate",22.78741028245984,16.08
2015-12-29,Services,25.918434619021767,16.08
2015-12-29,Public Administration,40.38188835820204,16.08
2015-12-30,"Agriculture, Forestry and Fishing",24.585098644922073,17.29
2015-12-30,Mining,50.316639773225724,17.29
2015-12-30,Construction,30.43994584005599,17.29
2015-12-30,Manufacturing,24.267914415179316,17.29
2015-12-30,Transportation and other Utilities,29.0610257778008,17.29
2015-12-30,Wholesale Trade,28.47863906092522,17.29
2015-12-30,Retail Trade,23.854385967170714,17.29
2015-12-30,"Finance, Insurance and Real Estate",22.402075287750023,17.29
2015-12-30,Services,25.86835750160133,17.29
2015-12-30,Public Administration,37.92068295348828,17.29
2015-12-31,"Agriculture, Forestry and Fishing",22.585737253613882,18.21
2015-12-31,Mining,50.34164238338302,18.21
2015-12-31,Construction,28.889907749985767,18.21
2015-12-31,Manufacturing,23.796195769558622,18.21
2015-12-31,Transportation and other Utilities,28.714814030728256,18.21
2015-12-31,Wholesale Trade,27.773398799666538,18.21
2015-12-31,Retail Trade,23.204079672046976,18.21
2015-12-31,"Finance, Insurance and Real Estate",22.31090224401602,18.21
2015-12-31,Services,25.69580863591529,18.21
2015-12-31,Public Administration,37.42753101720223,18.21
2016-01-04,"Agriculture, Forestry and Fishing",23.589889676056295,20.7
2016-01-04,Mining,50.555710195659664,20.7
2016-01-04,Construction,32.33702033257383,20.7
2016-01-04,Manufacturing,24.73511976251897,20.7
2016-01-04,Transportation and other Utilities,28.761375618539592,20.7
2016-01-04,Wholesale Trade,28.540960131953927,20.7
2016-01-04,Retail Trade,23.761216578300015,20.7
2016-01-04,"Finance, Insurance and Real Estate",23.37710277384088,20.7
2016-01-04,Services,27.88433784948008,20.7
2016-01-04,Public Administration,39.86306638732044,20.7
2016-01-05,"Agriculture, Forestry and Fishing",23.46253608351744,19.34
2016-01-05,Mining,48.046405049249444,19.34
2016-01-05,Construction,32.39243604711393,19.34
2016-01-05,Manufacturing,23.847294407001883,19.34
2016-01-05,Transportation and other Utilities,26.91692410227751,19.34
2016-01-05,Wholesale Trade,26.993144257498372,19.34
2016-01-05,Retail Trade,22.954723786259887,19.34
2016-01-05,"Finance, Insurance and Real Estate",21.984429012858985,19.34
2016-01-05,Services,26.086829330202633,19.34
2016-01-05,Public Administration,38.489244498760996,19.34
2016-01-06,"Agriculture, Forestry and Fishing",22.372957858381596,20.59
2016-01-06,Mining,50.74913681216242,20.59
2016-01-06,Construction,32.847405990006685,20.59
2016-01-06,Manufacturing,24.421863636627695,20.59
2016-01-06,Transportation and other Utilities,27.271327183076032,20.59
2016-01-06,Wholesale Trade,28.138483309951585,20.59
2016-01-06,Retail Trade,23.44417995711277,20.59
2016-01-06,"Finance, Insurance and Real Estate",22.4943513833682,20.59
2016-01-06,Services,26.0774373544361,20.59
2016-01-06,Public Administration,38.96872764667075,20.59
2016-01-07,"Agriculture, Forestry and Fishing",22.949107914821433,24.99
2016-01-07,Mining,51.093075050761485,24.99
2016-01-07,Construction,35.211396288956294,24.99
2016-01-07,Manufacturing,25.367020162632542,24.99
2016-01-07,Transportation and other Utilities,27.757090153497977,24.99
2016-01-07,Wholesale Trade,29.932560178478727,24.99
2016-01-07,Retail Trade,24.342195417297788,24.99
2016-01-07,"Finance, Insurance and Real Estate",22.968962545603365,24.99
2016-01-07,Services,28.34555355531869,24.99
2016-01-07,Public Administration,40.23999466080673,24.99
2016-01-08,"Agriculture, Forestry and Fishing",22.344749898041204,27.01
2016-01-08,Mining,50.83709039088081,27.01
2016-01-08,Construction,33.95746458214783,27.01
2016-01-08,Manufacturing,24.415852853256744,27.01
2016-01-08,Transportation and other Utilities,25.750148963578813,27.01
2016-01-08,Wholesale Trade,29.93420275455935,27.01
2016-01-08,Retail Trade,24.445512156170764,27.01
2016-01-08,"Finance, Insurance and Real Estate",21.952630855140363,27.01
2016-01-08,Services,26.734018996297,27.01
2016-01-08,Public Administration,38.05911394280901,27.01
2016-01-11,"Agriculture, Forestry and Fishing",22.708689620131597,24.3
2016-01-11,Mining,50.13198137784753,24.3
2016-01-11,Construction,33.94699562051721,24.3
2016-01-11,Manufacturing,24.67439940783434,24.3
2016-01-11,Transportation and other Utilities,25.24460499515611,24.3
2016-01-11,Wholesale Trade,33.23465772371753,24.3
2016-01-11,Retail Trade,24.0819481848207,24.3
2016-01-11,"Finance, Insurance and Real Estate",21.93123410320874,24.3
2016-01-11,Services,26.662988190223356,24.3
2016-01-11,Public Administration,38.321425171908764,24.3
2016-01-12,"Agriculture, Forestry and Fishing",23.234151798081164,22.47
2016-01-12,Mining,49.771569492546824,22.47
2016-01-12,Construction,34.04132236577154,22.47
2016-01-12,Manufacturing,24.663753804167897,22.47
2016-01-12,Transportation and other Utilities,24.324759835602897,22.47
2016-01-12,Wholesale Trade,32.884243513471006,22.47
2016-01-12,Retail Trade,24.54289398858989,22.47
2016-01-12,"Finance, Insurance and Real Estate",21.372049065672357,22.47
2016-01-12,Services,26.793431560660608,22.47
2016-01-12,Public Administration,39.14961403061003,22.47
2016-01-13,"Agriculture, Forestry and Fishing",26.441287375343794,25.22
2016-01-13,Mining,50.04819452429066,25.22
2016-01-13,Construction,34.15659118255582,25.22
2016-01-13,Manufacturing,25.802671965486077,25.22
2016-01-13,Transportation and other Utilities,25.7223478183914,25.22
2016-01-13,Wholesale Trade,32.79298377748966,25.22
2016-01-13,Retail Trade,26.867877589549867,25.22
2016-01-13,"Finance, Insurance and Real Estate",22.75823772729554,25.22
2016-01-13,Services,29.52938546561248,25.22
2016-01-13,Public Administration,40.875304151676296,25.22
2016-01-14,"Agriculture, Forestry and Fishing",26.09224997358593,23.95
2016-01-14,Mining,53.31231415081981,23.95
2016-01-14,Construction,33.28998738903645,23.95
2016-01-14,Manufacturing,27.413172073991884,23.95
2016-01-14,Transportation and other Utilities,27.720586398056174,23.95
2016-01-14,Wholesale Trade,35.08576151686663,23.95
2016-01-14,Retail Trade,27.435980356587578,23.95
2016-01-14,"Finance, Insurance and Real Estate",23.252575424089947,23.95
2016-01-14,Services,31.227867202844966,23.95
2016-01-14,Public Administration,42.534041583249994,23.95
2016-01-15,"Agriculture, Forestry and Fishing",26.95520809821842,27.02
2016-01-15,Mining,46.80217398675526,27.02
2016-01-15,Construction,31.128756419053207,27.02
2016-01-15,Manufacturing,27.33749542236769,27.02
2016-01-15,Transportation and other Utilities,27.634621991984417,27.02
2016-01-15,Wholesale Trade,32.63088312689433,27.02
2016-01-15,Retail Trade,27.301982085764536,27.02
2016-01-15,"Finance, Insurance and Real Estate",23.374623377523346,27.02
2016-01-15,Services,32.173489075487446,27.02
2016-01-15,Public Administration,42.106724292230474,27.02
2016-01-19,"Agriculture, Forestry and Fishing",28.45143452038994,26.05
2016-01-19,Mining,48.22038302498399,26.05
2016-01-19,Construction,31.51679251992347,26.05
2016-01-19,Manufacturing,27.938249494100905,26.05
2016-01-19,Transportation and other Utilities,28.33038575036908,26.05
2016-01-19,Wholesale Trade,33.40121851471364,26.05
2016-01-19,Retail Trade,27.88746266533503,26.05
2016-01-19,"Finance, Insurance and Real Estate",23.73820620435823,26.05
2016-01-19,Services,32.700318843439895,26.05
2016-01-19,Public Administration,42.87655654852464,26.05
2016-01-20,"Agriculture, Forestry and Fishing",29.686171070198654,27.59
2016-01-20,Mining,49.72396404166121,27.59
2016-01-20,Construction,31.937864428282698,27.59
2016-01-20,Manufacturing,28.973875739518896,27.59
2016-01-20,Transportation and other Utilities,29.3921259941858,27.59
2016-01-20,Wholesale Trade,34.106968015778314,27.59
2016-01-20,Retail Trade,29.02518371152383,27.59
2016-01-20,"Finance, Insurance and Real Estate",24.484076436292074,27.59
2016-01-20,Services,32.57977324491977,27.59
2016-01-20,Public Administration,44.41024713472862,27.59
2016-01-21,"Agriculture, Forestry and Fishing",30.453778709551322,26.69
2016-01-21,Mining,56.813623769301664,26.69
2016-01-21,Construction,32.152072402676914,26.69
2016-01-21,Manufacturing,28.871734059104174,26.69
2016-01-21,Transportation and other Utilities,31.603935563154366,26.69
2016-01-21,Wholesale Trade,35.03856431507559,26.69
2016-01-21,Retail Trade,30.02903013740413,26.69
2016-01-21,"Finance, Insurance and Real Estate",24.157941705870638,26.69
2016-01-21,Services,32.3950639172928,26.69
2016-01-21,Public Administration,44.40594750754906,26.69
2016-01-22,"Agriculture, Forestry and Fishing",32.055200488974506,22.34
2016-01-22,Mining,60.68545945583453,22.34
2016-01-22,Construction,37.03286624718994,22.34
2016-01-22,Manufacturing,31.504172033487713,22.34
2016-01-22,Transportation and other Utilities,35.78945315139771,22.34
2016-01-22,Wholesale Trade,39.708692933352985,22.34
2016-01-22,Retail Trade,32.17194558121821,22.34
2016-01-22,"Finance, Insurance and Real Estate",27.966555151263325,22.34
2016-01-22,Services,35.906388875036136,22.34
2016-01-22,Public Administration,46.70577150571808,22.34
2016-01-25,"Agriculture, Forestry and Fishing",32.091521434658205,24.15
2016-01-25,Mining,62.770157417812975,24.15
2016-01-25,Construction,38.517825535105644,24.15
2016-01-25,Manufacturing,31.946653398583027,24.15
2016-01-25,Transportation and other Utilities,35.62734709068377,24.15
2016-01-25,Wholesale Trade,40.895499121422674,24.15
2016-01-25,Retail Trade,32.654515211555996,24.15
2016-01-25,"Finance, Insurance and Real Estate",28.615544040566515,24.15
2016-01-25,Services,36.133209249698105,24.15
2016-01-25,Public Administration,52.73760990302023,24.15
2016-01-26,"Agriculture, Forestry and Fishing",33.1344230909956,22.5
2016-01-26,Mining,67.31870278778104,22.5
2016-01-26,Construction,41.47051614070199,22.5
2016-01-26,Manufacturing,33.177233373593076,22.5
2016-01-26,Transportation and other Utilities,36.77508245093745,22.5
2016-01-26,Wholesale Trade,43.01404173016864,22.5
2016-01-26,Retail Trade,33.433564335841574,22.5
2016-01-26,"Finance, Insurance and Real Estate",30.029243226955707,22.5
2016-01-26,Services,35.60190450706454,22.5
2016-01-26,Public Administration,52.43322742618576,22.5
2016-01-27,"Agriculture, Forestry and Fishing",32.82481229677886,23.11
2016-01-27,Mining,68.18894985812065,23.11
2016-01-27,Construction,41.324999388489466,23.11
2016-01-27,Manufacturing,33.79182404685426,23.11
2016-01-27,Transportation and other Utilities,36.79463058609573,23.11
2016-01-27,Wholesale Trade,42.7219633835507,23.11
2016-01-27,Retail Trade,32.9857984148472,23.11
2016-01-27,"Finance, Insurance and Real Estate",30.25137311636784,23.11
2016-01-27,Services,36.280907769568714,23.11
2016-01-27,Public Administration,47.738532986541394,23.11
2016-01-28,"Agriculture, Forestry and Fishing",32.724482242005784,22.42
2016-01-28,Mining,67.92002809489725,22.42
2016-01-28,Construction,41.72908098315122,22.42
2016-01-28,Manufacturing,34.52762118844879,22.42
2016-01-28,Transportation and other Utilities,37.36488052855787,22.42
2016-01-28,Wholesale Trade,42.7858428982523,22.42
2016-01-28,Retail Trade,33.18874104084088,22.42
2016-01-28,"Finance, Insurance and Real Estate",30.77755535265598,22.42
2016-01-28,Services,41.25266136882832,22.42
2016-01-28,Public Administration,49.15393717443528,22.42
2016-01-29,"Agriculture, Forestry and Fishing",35.11286174304615,20.2
2016-01-29,Mining,68.24184216479216,20.2
2016-01-29,Construction,41.487842698272175,20.2
2016-01-29,Manufacturing,35.40981000589782,20.2
2016-01-29,Transportation and other Utilities,37.922172484770954,20.2
2016-01-29,Wholesale Trade,43.61117629955456,20.2
2016-01-29,Retail Trade,33.79895002142267,20.2
2016-01-29,"Finance, Insurance and Real Estate",31.91860539371304,20.2
2016-01-29,Services,43.20386704310187,20.2
2016-01-29,Public Administration,49.973833202999785,20.2
2016-02-01,"Agriculture, Forestry and Fishing",35.40451979107688,19.98
2016-02-01,Mining,69.10497156058398,19.98
2016-02-01,Construction,40.18753365886312,19.98
2016-02-01,Manufacturing,35.355826709258416,19.98
2016-02-01,Transportation and other Utilities,37.77960120897517,19.98
2016-02-01,Wholesale Trade,46.10917080235441,19.98
2016-02-01,Retail Trade,32.592758048688765,19.98
2016-02-01,"Finance, Insurance and Real Estate",31.50133231609637,19.98
2016-02-01,Services,43.16903844740779,19.98
2016-02-01,Public Administration,50.35221166873548,19.98
2016-02-02,"Agriculture, Forestry and Fishing",37.425053603240904,21.98
2016-02-02,Mining,68.133415950194,21.98
2016-02-02,Construction,41.277005464996876,21.98
2016-02-02,Manufacturing,36.02587207708925,21.98
2016-02-02,Transportation and other Utilities,38.33957275177083,21.98
2016-02-02,Wholesale Trade,44.28833535840782,21.98
2016-02-02,Retail Trade,33.18412947022227,21.98
2016-02-02,"Finance, Insurance and Real Estate",32.802449211368746,21.98
2016-02-02,Services,44.30031589518764,21.98
2016-02-02,Public Administration,50.152251161825724,21.98
2016-02-03,"Agriculture, Forestry and Fishing",37.99683412819648,21.65
2016-02-03,Mining,71.14534646471951,21.65
2016-02-03,Construction,41.2813615828657,21.65
2016-02-03,Manufacturing,36.81221825270815,21.65
2016-02-03,Transportation and other Utilities,39.26750373510894,21.65
2016-02-03,Wholesale Trade,44.385898462680686,21.65
2016-02-03,Retail Trade,33.82386122881567,21.65
2016-02-03,"Finance, Insurance and Real Estate",32.849080417822236,21.65
2016-02-03,Services,45.08568719628319,21.65
2016-02-03,Public Administration,52.0659545095156,21.65
2016-02-04,"Agriculture, Forestry and Fishing",35.23353606558909,21.84
2016-02-04,Mining,71.71597367675254,21.84
2016-02-04,Construction,40.2414180004263,21.84
2016-02-04,Manufacturing,36.21806024952897,21.84
2016-02-04,Transportation and other Utilities,38.06355445306111,21.84
2016-02-04,Wholesale Trade,44.03757390281125,21.84
2016-02-04,Retail Trade,32.87925426906257,21.84
2016-02-04,"Finance, Insurance and Real Estate",31.9362194512147,21.84
2016-02-04,Services,43.31096243141487,21.84
2016-02-04,Public Administration,49.58285018644879,21.84
2016-02-05,"Agriculture, Forestry and Fishing",36.68446156240389,23.38
2016-02-05,Mining,70.5572271843084,23.38
2016-02-05,Construction,41.6500881676511,23.38
2016-02-05,Manufacturing,36.05669373114401,23.38
2016-02-05,Transportation and other Utilities,37.81777066546987,23.38
2016-02-05,Wholesale Trade,42.747127250165434,23.38
2016-02-05,Retail Trade,34.31250049916735,23.38
2016-02-05,"Finance, Insurance and Real Estate",32.14227977630022,23.38
2016-02-05,Services,46.14526714092452,23.38
2016-02-05,Public Administration,52.34010909783767,23.38
2016-02-08,"Agriculture, Forestry and Fishing",36.4664827507421,26.0
2016-02-08,Mining,69.81904248268296,26.0
2016-02-08,Construction,44.40827497647577,26.0
2016-02-08,Manufacturing,35.35054932467327,26.0
2016-02-08,Transportation and other Utilities,37.0060963181171,26.0
2016-02-08,Wholesale Trade,42.405987759713035,26.0
2016-02-08,Retail Trade,35.06071767670123,26.0
2016-02-08,"Finance, Insurance and Real Estate",32.06275139287285,26.0
2016-02-08,Services,46.32919253797118,26.0
2016-02-08,Public Administration,61.1027043840372,26.0
2016-02-09,"Agriculture, Forestry and Fishing",34.93231896208312,26.54
2016-02-09,Mining,69.01401313024903,26.54
2016-02-09,Construction,43.85976093973865,26.54
2016-02-09,Manufacturing,35.28004191232794,26.54
2016-02-09,Transportation and other Utilities,37.33406575172806,26.54
2016-02-09,Wholesale Trade,42.0967205686743,26.54
2016-02-09,Retail Trade,35.32736867741507,26.54
2016-02-09,"Finance, Insurance and Real Estate",32.19124711431757,26.54
2016-02-09,Services,46.39299629919316,26.54
2016-02-09,Public Administration,55.31226515216699,26.54
2016-02-10,"Agriculture, Forestry and Fishing",34.1375807271706,26.29
2016-02-10,Mining,67.66658164122542,26.29
2016-02-10,Construction,44.16182174191537,26.29
2016-02-10,Manufacturing,34.757347576454364,26.29
2016-02-10,Transportation and other Utilities,36.5630857060221,26.29
2016-02-10,Wholesale Trade,42.82599298855033,26.29
2016-02-10,Retail Trade,34.39435495353627,26.29
2016-02-10,"Finance, Insurance and Real Estate",31.619039808318018,26.29
2016-02-10,Services,47.05266323402329,26.29
2016-02-10,Public Administration,54.91957300932861,26.29
2016-02-11,"Agriculture, Forestry and Fishing",33.77415158402319,28.14
2016-02-11,Mining,64.976855634728,28.14
2016-02-11,Construction,45.873345404077995,28.14
2016-02-11,Manufacturing,35.736760038043926,28.14
2016-02-11,Transportation and other Utilities,36.54428459808363,28.14
2016-02-11,Wholesale Trade,43.6298343965779,28.14
2016-02-11,Retail Trade,33.80131303920978,28.14
2016-02-11,"Finance, Insurance and Real Estate",32.641708594906405,28.14
2016-02-11,Services,47.20179019316707,28.14
2016-02-11,Public Administration,55.324133629442755,28.14
2016-02-12,"Agriculture, Forestry and Fishing",33.32709640236016,25.4
2016-02-12,Mining,64.2767917043224,25.4
2016-02-12,Construction,46.278935498300314,25.4
2016-02-12,Manufacturing,35.434094780403825,25.4
2016-02-12,Transportation and other Utilities,35.22378956862798,25.4
2016-02-12,Wholesale Trade,43.309524307071506,25.4
2016-02-12,Retail Trade,34.31264611706593,25.4
2016-02-12,"Finance, Insurance and Real Estate",33.85780034492972,25.4
2016-02-12,Services,46.66533611170655,25.4
2016-02-12,Public Administration,54.51903122700134,25.4
2016-02-16,"Agriculture, Forestry and Fishing",33.31362353682289,24.11
2016-02-16,Mining,61.95339624717225,24.11
2016-02-16,Construction,46.386745828321274,24.11
2016-02-16,Manufacturing,35.791946471530224,24.11
2016-02-16,Transportation and other Utilities,35.53387158988758,24.11
2016-02-16,Wholesale Trade,42.29570274615507,24.11
2016-02-16,Retail Trade,34.70802944445774,24.11
2016-02-16,"Finance, Insurance and Real Estate",33.949623800446254,24.11
2016-02-16,Services,48.32777907881767,24.11
2016-02-16,Public Administration,58.42180876041547,24.11
2016-02-17,"Agriculture, Forestry and Fishing",36.25159705565953,22.31
2016-02-17,Mining,62.48962723764192,22.31
2016-02-17,Construction,44.29284989829719,22.31
2016-02-17,Manufacturing,35.75631633657564,22.31
2016-02-17,Transportation and other Utilities,36.019680425753485,22.31
2016-02-17,Wholesale Trade,42.851080241565434,22.31
2016-02-17,Retail Trade,34.87869863597418,22.31
2016-02-17,"Finance, Insurance and Real Estate",34.02922312634642,22.31
2016-02-17,Services,49.7154639532445,22.31
2016-02-17,Public Administration,60.288151881939065,22.31
2016-02-18,"Agriculture, Forestry and Fishing",36.141245549243145,21.64
2016-02-18,Mining,63.48628639270023,21.64
2016-02-18,Construction,43.61856976682956,21.64
2016-02-18,Manufacturing,34.6730860940187,21.64
2016-02-18,Transportation and other Utilities,35.8989768544611,21.64
2016-02-18,Wholesale Trade,43.49791600745504,21.64
2016-02-18,Retail Trade,35.667726739539525,21.64
2016-02-18,"Finance, Insurance and Real Estate",33.73829659374641,21.64
2016-02-18,Services,49.12297629977897,21.64
2016-02-18,Public Administration,59.12600521640048,21.64
2016-02-19,"Agriculture, Forestry and Fishing",35.83246703207455,20.53
2016-02-19,Mining,61.473614833013706,20.53
2016-02-19,Construction,43.563334374938115,20.53
2016-02-19,Manufacturing,33.749514182539805,20.53
2016-02-19,Transportation and other Utilities,35.37808182689552,20.53
2016-02-19,Wholesale Trade,42.62006768517587,20.53
2016-02-19,Retail Trade,35.04954967662552,20.53
2016-02-19,"Finance, Insurance and Real Estate",33.11755348868191,20.53
2016-02-19,Services,44.525150535641714,20.53
2016-02-19,Public Administration,58.08919395083204,20.53
2016-02-22,"Agriculture, Forestry and Fishing",32.943093668902094,19.38
2016-02-22,Mining,62.42816114562474,19.38
2016-02-22,Construction,43.56129427880245,19.38
2016-02-22,Manufacturing,32.04310551732887,19.38
2016-02-22,Transportation and other Utilities,34.9024071016819,19.38
2016-02-22,Wholesale Trade,42.09402357017616,19.38
2016-02-22,Retail Trade,33.6983306332362,19.38
2016-02-22,"Finance, Insurance and Real Estate",31.838667611692266,19.38
2016-02-22,Services,42.3132792939198,19.38
2016-02-22,Public Administration,56.62874016391876,19.38
2016-02-23,"Agriculture, Forestry and Fishing",33.11846980031466,20.98
2016-02-23,Mining,63.11189775723823,20.98
2016-02-23,Construction,43.769146133059124,20.98
2016-02-23,Manufacturing,32.231162329097245,20.98
2016-02-23,Transportation and other Utilities,34.7873338006953,20.98
2016-02-23,Wholesale Trade,38.62424987589449,20.98
2016-02-23,Retail Trade,34.01741355216219,20.98
2016-02-23,"Finance, Insurance and Real Estate",32.256872149464606,20.98
2016-02-23,Services,42.16671823739094,20.98
2016-02-23,Public Administration,56.01765795396774,20.98
